Temperatura maxima x Día,Temperatura minima x Día
85,69
34,15
65,46
46,27
56,34
54,23
50,45
75,58
64,23
38,24
65,4
97,68
93,65
33,25
69,53
95,68
63,53
83,67
93,71
92,68
44,3
32,15
92,78
63,53
66,3
73,64
82,7
68,43
41,27
99,78
84,5
85,56
61,48
37,32
48,3
53,19
69,57
51,4
44,41
77,58
92,67
27,15
85,67
95,7
73,39
82,55
79,56
80,69
57,44
59,46
64,49
38,33
64,39
59,54
57,37
49,37
64,43
51,29
51,22
80,52
90,73
76,54
70,47
88,48
66,36
67,44
38,27
69,5
78,59
76,43
97,86
80,48
38,33
61,52
48,32
104,68
59,37
63,19
61,27
59,31
91,45
5,-7
56,27
21,1
92,67
64,38
75,31
61,45
75,59
62,42
66,5
83,58
42,26
72,42
67,59
82,68
80,64
79,49
63,41
52,38
20,3
82,68
51,24
77,67
59,4
88,63
74,58
58,33
89,65
78,3
65,53
68,32
66,43
87,47
56,46
56,44
82,54
52,31
75,39
27,15
65,56
50,43
69,53
59,31
74,41
92,64
79,69
72,4
80,65
73,57
62,48
41,28
96,76
83,49
75,47
88,67
23,11
93,76
70,56
80,31
51,37
79,6
27,22
59,45
86,42
71,34
45,33
97,78
96,67
41,33
83,58
79,72
66,55
90,61
79,55
56,42
65,51
91,77
86,56
71,39
56,42
28,22
89,78
50,29
89,81
22,-9
72,54
61,49
55,44
30,16
51,47
84,61
72,41
98,69
76,64
33,28
72,52
84,77
82,69
67,55
52,21
82,67
86,7
84,76
49,34
90,68
84,55
84,5
100,76
64,54
79,59
76,49
60,34
78,64
54,43
79,45
57,26
86,67
47,32
83,58
74,54
59,39
76,45
93,65
81,57
81,6
77,63
79,48
92,63
74,53
31,25
40,31
55,38
72,56
85,74
46,25
33,22
68,44
69,31
67,57
53,41
89,56
92,69
15,-17
81,61
76,45
88,63
42,28
75,63
50,17
80,61
71,57
69,49
51,32
49,28
72,51
85,64
36,26
88,59
64,47
44,24
45,2
74,6
88,66
72,67
47,32
74,42
77,63
52,38
106,72
102,76
73,58
60,44
33,1
66,48
92,5
80,5
93,7
92,52
86,62
75,47
92,65
63,44
96,72
92,71
82,73
81,54
40,33
95,72
34,17
51,45
11,-12
93,67
86,54
87,79
97,64
70,65
40,25
85,5
14
80,61
82,58
81,73
64,27
47,24
48,25
62,46
73,48
65,51
43,29
76,58
26,2
70,61
84,61
77,53
82,65
36,27
9,-9
77,38
91,7
83,55
38,24
80,6
63,45
55,51
91,65
79,56
93,78
38,26
25,-3
99,62
95,63
78,5
95,68
86,64
72,29
76,52
92,69
86,69
93,7
70,61
68,5
102,65
82,61
80,53
13,-12
61,51
43,18
89,75
93,7
56,45
35,27
96,69
99,73
71,57
56,38
95,57
84,62
56,39
40,26
37,32
82,63
92,73
68,53
91,71
39,24
84,73
50,44
59,51
98,7
56,38
80,57
105,76
71,45
70,39
87,62
87,63
47,31
74,41
37,13
77,69
83,71
49,38
52,45
95,72
36,-10
78,54
79,49
51,37
67,57
86,58
42,23
81,52
95,69
47,44
104,69
60,37
73,47
83,64
83,6
92,48
73,64
85,68
74,38
75,53
47,4
85,74
30,2
65,58
60,19
70,58
55,35
83,65
59,37
73,52
67,52
75,63
86,66
82,6
61,12
23,1
41,31
84,7
62,43
63,54
53,35
64,46
59,48
64,44
77,52
79,52
56,45
24,-1
36,24
31,4
78,6
67,44
75,68
19,15
59,17
67,32
63,29
87,68
80,57
69,52
65,57
39,16
88,52
65,52
64,37
64,4
35,24
42,23
70,62
77,32
66,49
63,32
89,7
58,33
97,72
66,52
7,-3
77,61
50,3
44,3
64,51
50,2
87,63
86,6
76,37
33,2
64,36
82,62
46,33
37,17
87,45
88,65
77,6
79,46
87,54
81,32
59,51
27,11
55,44
26,11
85,56
55,41
51,4
29,5
58,25
90,66
47,37
56,31
91,7
62,49
71,4
61,28
71,53
60,49
78,62
85,64
75,58
89,67
48,32
92,67
66,56
65,48
71,58
56,41
79,63
86,65
80,54
96,7
66,37
90,82
63,3
53,21
51,41
79,59
98,78
45,38
105,65
89,66
83,58
60,37
86,64
37,5
41,21
49,32
79,57
23,9
70,57
68,49
99,71
68,55
53,22
79,66
76,51
46,24
86,57
88,71
31,7
90,62
81,46
47,37
35,19
44,22
89,74
83,56
72,45
65,27
95,72
66,5
37,33
67,38
64,37
18,1
53,32
81,48
89,7
77,6
65,4
84,59
96,57
96,77
42,3
87,74
42,24
61,48
85,53
70,57
61,46
48,33
79,58
60,48
68,57
81,74
62,52
23,-9
84,62
96,7
67,46
74,67
65,53
84,47
90,7
82,45
96,72
86,72
75,53
68,33
51,18
91,74
46,4
82,64
59,38
59,32
27,-1
38,6
72,51
46,16
92,75
54,38
76,52
69,53
25,-1
48,39
70,51
66,58
74,66
78,29
68,44
68,26
13,-15
75,38
79,64
92,69
76,56
89,67
52,28
85,67
17,-6
51,3
49,42
84,5
74,39
40,35
69,35
56,27
49,14
89,67
61,43
44,37
83,62
64,23
78,55
69,45
32,3
74,58
71,35
46,39
78,48
77,46
43,17
102,68
42,8
84,53
94,58
83,49
85,71
75,48
88,64
63,39
46,32
79,58
72,57
48,33
77,53
86,7
56,51
18,-1
46,35
14,-4
72,45
55,34
76,48
85,71
62,28
96,61
62,27
73,49
30,19
21,16
77,34
76,5
87,59
79,53
71,52
61,34
74,54
87,67
58,27
58,3
95,72
69,23
65,41
64,35
82,73
63,31
72,46
76,54
75,4
15,2
66,5
43,38
34,32
91,64
87,66
69,49
94,73
87,69
77,49
24,3
44,31
80,55
59,48
92,69
49,33
76,52
86,69
51,38
93,73
36,17
75,38
41,12
81,59
52,3
90,79
83,73
97,66
36,28
47,19
63,54
76,57
94,72
38,16
102,76
71,34
36,12
90,77
87,77
82,49
22,2
54,3
69,49
84,56
58,24
66,46
62,48
54,25
31,19
84,69
68,4
47,32
31,17
49,39
67,5
74,6
83,66
58,29
57,43
68,25
76,31
85,58
92,7
50,28
62,44
78,33
18,3
37,8
85,65
83,67
74,6
41,37
84,68
48,28
64,31
78,57
85,49
54,28
82,49
52,28
85,7
55,31
47,27
68,47
40,16
89,75
10,-6
97,48
103,62
57,26
68,56
70,51
70,5
96,73
83,67
24,6
87,72
65,37
85,76
28,9
78,51
80,56
85,66
47,32
92,7
47,18
96,75
81,57
84,71
41,27
79,6
86,68
88,75
89,72
25,-5
36,27
31,1
67,55
45,39
70,38
62,36
65,48
84,69
87,57
74,57
60,36
34,24
62,4
79,71
21,8
91,69
85,61
54,39
33,7
87,7
63,47
95,68
38,2
51,48
62,5
81,54
83,65
89,59
45,1
79,57
14,-5
52,27
57,35
43,2
26,1
70,57
99,71
86,72
43,32
80,54
95,68
84,49
37,15
35,28
91,77
73,43
20,2
86,78
92,59
35,26
93,73
95,72
66,34
80,4
66,36
81,46
29,5
73,61
75,61
79,48
81,37
62,5
77,47
56,33
20,-6
98,73
75,56
59,41
43,21
81,67
57,42
25,15
49,38
98,78
72,6
50,26
93,78
94,67
49,23
55,41
71,52
99,77
74,43
91,7
37,17
70,39
96,66
83,5
93,65
52,4
76,51
27,13
69,38
97,74
48,32
89,63
57,36
41,22
81,53
50,17
74,64
65,33
53,46
49,29
61,42
82,57
48,18
99,79
72,58
69,52
71,52
83,72
44,21
38,33
56,5
68,54
73,36
11,4
63,26
46,29
90,59
72,47
91,71
98,76
62,38
48,14
52,41
89,33
81,67
84,61
73,59
70,64
85,69
88,6
61,33
91,71
46,33
53,2
65,39
46,22
38,28
71,49
40,22
53,48
65,51
24,7
48,3
64,33
26,24
52,32
93,69
76,68
11,1
51,26
44,18
70,47
70,39
43,32
62,53
92,68
90,6
64,51
90,82
96,68
82,62
53,2
78,52
64,38
77,43
78,63
56,33
49,34
71,48
82,4
34,2
76,46
78,66
69,35
81,65
41,37
33,3
64,42
50,47
74,62
92,68
88,62
50,34
63,28
20,5
72,36
79,5
86,67
105,62
-23
92,64
83,62
73,55
100,66
60,41
92,59
60,48
77,53
59,3
71,44
71,55
65,32
47,34
89,69
78,59
65,5
53,28
72,46
90,76
78,46
42,35
93,56
70,53
92,67
88,62
72,57
52,45
37,17
24,15
55,3
46,38
50,36
49,37
76,29
93,65
64,45
26,9
41,33
71,56
80,53
81,58
84,63
53,41
101,73
57,38
50,36
72,46
81,61
88,55
39,21
48,31
78,68
75,43
81,63
62,49
72,48
72,65
72,52
98,64
39,21
87,78
51,23
95,63
70,44
88,66
77,54
78,56
92,63
62,4
53,28
33,13
82,68
51,16
90,64
45,28
64,42
45,41
91,68
92,63
92,6
96,78
70,51
59,34
51,35
98,78
90,63
102,6
59,39
90,63
68,44
52,42
75,57
67,44
53,28
75,55
86,67
55,34
87,64
87,72
81,58
53,29
63,4
62,25
99,77
26,18
41,37
74,49
78,59
58,31
43,16
80,6
46,22
60,29
94,73
82,56
93,72
66,46
90,68
78,54
83,58
72,51
62,31
78,59
61,34
87,71
72,49
96,59
79,66
60,33
79,54
82,55
69,33
77,61
66,48
59,33
90,66
49,23
39,16
62,48
77,55
71,47
86,61
35,2
86,68
84,53
53,32
44,22
68,44
82,58
74,5
41,35
70,42
60,36
33,-11
51,35
37,3
95,67
79,67
78,68
52,44
80,66
57,38
80,57
39,28
77,48
87,72
90,73
77,67
95,73
81,49
77,53
58,48
39,19
67,49
98,85
63,16
25,9
30,15
41,3
80,6
95,66
54,33
75,56
55,18
80,51
56,4
64,43
64,42
85,63
42,19
48,21
75,45
89,68
64,51
63,42
38,32
68,35
75,59
43,29
43,31
51,45
44,33
74,5
37,32
89,73
105,61
62,54
73,64
82,64
30,1
87,71
53,39
95,8
75,62
55,4
54,32
79,52
51,31
58,47
51,39
93,73
79,56
61,42
86,63
31,-1
49,25
94,74
81,57
62,4
66,32
50,38
70,44
92,8
72,4
48,33
98,73
61,53
82,55
75,58
52,35
96,74
77,52
78,68
95,71
90,69
69,49
84,7
80,58
68,51
85,59
81,71
92,52
57,37
63,46
106,72
54,46
69,47
81,61
42,32
53,43
60,27
65,54
77,52
104,77
78,66
39,29
84,6
76,65
73,49
84,62
20,5
64,47
2,-18
78,69
73,43
43,28
50,36
68,62
62,45
92,62
90,64
65,36
27,11
63,12
56,27
80,65
72,6
43,33
34,1
63,53
82,66
86,73
65,27
92,52
94,72
71,47
90,74
79,62
50,34
66,42
93,74
100,73
37,27
62,38
84,58
29,21
91,66
69,45
84,76
93,69
69,23
48,35
76,6
64,45
26,12
96,74
73,56
72,52
82,62
86,68
67,43
36,2
86,62
85,71
79,54
48,42
33,25
65,31
45,22
89,67
88,36
89,65
50,34
76,46
75,55
81,52
72,5
61,47
78,62
80,43
77,66
86,61
57,28
85,59
67,43
80,39
65,53
67,54
41,34
73,53
42,34
80,71
72,45
70,4
33,7
72,49
85,78
86,62
67,46
51,28
88,69
70,55
54,5
78,58
49,45
83,68
47,32
58,36
52,43
73,52
82,65
65,39
81,61
69,38
75,4
62,26
35,16
61,43
59,49
66,44
86,59
101,73
38,26
73,54
90,72
75,52
62,46
82,56
31,2
59,39
55,35
77,33
87,59
83,69
81,48
45,28
79,54
95,71
103,78
94,77
45,31
89,58
67,54
81,65
83,68
30,24
88,64
67,58
58,37
76,58
20,3
65,4
70,45
89,66
32,22
39,27
78,52
67,58
100,74
96,77
73,58
82,59
59,32
73,55
88,64
50,4
43,2
83,61
77,66
9,-4
81,53
42,23
73,51
64,36
95,78
95,64
51,3
57,4
72,58
77,74
33,19
58,32
74,25
83,55
82,49
97,65
79,71
65,33
75,37
88,72
91,69
61,27
57,32
81,42
65,45
79,65
79,46
86,51
79,48
54,46
62,33
33,14
38,19
88,74
63,58
69,6
87,53
66,52
43,33
64,47
75,31
84,62
34,27
87,54
62,53
97,58
87,54
80,6
74,53
49,41
84,61
54,31
58,49
39,26
90,64
100,74
57,32
72,49
65,42
89,62
82,65
61,39
92,75
61,26
42,27
73,27
85,5
33,27
74,5
40,3
71,65
53,43
101,56
61,38
31,6
36,32
67,44
75,39
80,66
79,68
51,44
81,6
96,66
86,65
62,53
71,53
78,64
60,5
84,56
68,43
88,69
84,54
78,47
39,12
74,5
70,55
83,54
31,19
58,33
87,71
87,72
92,66
30,16
83,53
82,63
86,73
83,56
86,7
51,37
71,41
68,43
80,68
85,71
76,49
96,74
86,71
75,42
58,43
67,44
67,36
63,45
82,59
77,59
84,5
84,6
91,67
71,37
70,39
72,63
73,46
93,75
81,46
91,66
26,1
95,73
73,51
57,43
67,6
63,32
83,62
38,15
75,53
89,57
11,-10
31,8
73,55
53,24
86,67
64,38
85,65
76,59
44,24
53,37
86,68
22,5
87,67
95,62
88,64
52,29
55,32
75,58
42,2
68,61
33,11
72,48
90,71
72,49
72,42
68,54
70,51
63,48
87,64
44,34
93,71
40,2
25,6
21,17
66,43
70,52
99,58
92,67
92,75
76,61
58,36
45,28
87,56
62,42
74,28
90,8
52,18
62,47
69,47
95,76
83,64
92,66
103,76
78,57
82,54
65,51
67,43
59,41
72,32
95,81
80,61
58,52
35,15
62,47
78,53
43,27
41,3
72,51
72,37
81,56
59,28
65,38
75,6
71,41
38,22
13,3
51,39
88,72
83,6
67,45
82,56
83,65
94,72
80,58
61,46
97,76
85,45
90,48
76,66
22,6
88,75
80,51
34,29
68,5
51,24
70,58
76,51
89,79
75,61
87,65
27,14
69,47
77,64
-24
86,65
25,7
17,3
80,67
56,47
81,63
66,37
56,45
67,44
47,32
97,58
54,41
79,58
70,51
94,7
73,45
75,64
56,38
78,56
92,75
51,17
65,55
66,54
71,53
80,67
97,72
82,68
78,64
3,-23
68,5
61,4
45,38
54,26
65,34
55,27
63,49
85,69
36,2
76,48
55,35
70,63
80,69
72,53
60,27
93,64
85,68
41,29
52,46
83,68
53,31
58,51
84,63
67,36
75,35
87,66
77,57
87,64
86,71
61,39
71,27
72,39
73,49
81,61
65,5
85,71
82,59
65,45
69,48
55,27
52,26
42,37
83,64
93,61
40,18
72,53
43,4
89,59
94,72
39,33
50,4
56,46
76,69
55,35
83,72
93,72
68,32
73,53
34,25
91,66
48,32
88,62
66,34
99,73
84,71
84,63
66,39
70,29
65,53
41,27
87,6
55,49
89,66
63,5
83,59
62,41
92,58
53,3
82,72
60,32
96,67
21,9
84,64
93,74
32,28
97,61
50,3
62,34
52,36
26,1
80,61
46,3
89,75
88,78
82,66
39,11
33,9
76,38
70,49
56,35
76,45
74,58
66,41
83,47
77,52
20,-10
85,52
71,5
66,54
89,53
74,6
33,27
78,54
66,45
63,43
80,55
78,54
83,54
73,65
37,25
41,26
77,46
81,57
91,71
63,27
65,54
92,73
64,39
87,72
33,19
30,17
79,58
58,34
62,4
62,43
77,51
37,27
58,53
71,4
88,7
79,52
96,74
92,7
78,4
22
67,55
49,4
87,52
57,49
-73
79,65
21,4
79,64
87,71
55,35
62,21
57,39
84,68
85,67
48,36
37,28
86,69
80,68
67,51
44,31
74,56
68,66
83,66
47,32
32,19
75,34
47,32
63,5
57,5
22,7
56,3
66,48
76,49
47,25
75,59
76,44
67,43
84,61
87,57
78,5
83,59
88,7
37,15
102,63
34,28
67,49
55,5
60,54
46,16
86,48
89,71
65,18
64,34
98,69
81,61
24,2
58,46
89,71
74,47
57,38
88,72
64,57
80,59
69,53
76,53
83,57
90,64
91,71
40,15
91,61
45,38
72,5
78,57
97,7
63,4
80,53
69,2
82,6
78,51
59,44
15,-2
23,1
72,46
90,69
62,32
86,57
63,28
75,56
75,59
76,66
60,43
70,41
90,74
65,55
72,57
91,72
83,67
89,75
89,69
81,76
93,73
65,45
87,7
93,69
78,4
78,63
42,26
77,56
75,55
72,54
55,42
45,27
60,37
79,55
29,2
72,38
56,39
17,-9
58,49
43,36
74,35
18,-9
77,46
99,61
76,62
86,78
50,37
95,48
95,72
56,41
76,55
64,42
87,68
82,63
58,4
76,62
78,47
86,68
60,36
83,55
82,61
92,59
86,58
63,56
82,63
94,7
77,49
39,8
28,2
81,55
25,2
35,26
69,38
24,-8
53,25
86,52
95,73
86,76
9,-7
69,38
40,3
46,8
68,4
72,41
93,53
83,47
81,58
84,73
74,48
62,27
81,64
85,68
91,44
74,45
81,66
82,58
65,45
71,46
76,37
53,46
44,34
99,73
99,78
89,63
93,69
25,13
89,56
37,15
60,26
90,65
76,56
16,9
52,29
87,7
46,39
95,54
58,39
34,24
78,57
65,41
88,74
21,-10
79,72
83,61
81,52
55,5
81,49
43,33
81,54
74,52
88,63
35,26
60,39
86,77
93,77
64,44
65,33
67,56
71,55
75,63
63,45
56,31
1,-13
52,22
64,62
58,38
88,69
74,63
83,41
79,59
42,29
11,-1
75,59
81,47
94,68
87,56
80,55
82,67
83,6
80,57
80,45
46,34
71,51
23,5
32,27
82,68
50,33
42,28
107,57
88,7
49,36
98,66
59,47
92,6
60,38
50,33
58,33
100,75
83,44
83,57
36,7
48,21
86,45
35,31
46,25
37,24
91,65
77,46
72,48
81,44
62,31
72,65
0,-18
94,81
93,69
58,52
81,55
81,43
76,5
91,63
19,7
37,2
44,26
55,4
67,48
102,73
70,43
67,38
49,42
78,58
87,73
56,32
85,6
55,36
73,36
52,31
83,61
45,34
65,57
75,58
94,7
68,24
92,76
82,68
51,31
90,55
75,56
27,18
81,61
95,71
76,58
30,14
52,16
85,62
83,62
101,67
-30
46,4
68,32
75,56
74,33
70,4
77,29
46,4
76,48
80,56
91,67
57,41
29,-5
70,32
88,7
84,63
79,43
65,34
37,3
53,36
95,72
92,58
36,22
76,58
90,64
81,54
86,52
84,72
67,63
88,77
98,75
60,5
80,68
89,77
62,47
64,45
65,36
52,41
66,61
65,38
91,46
84,73
60,44
66,4
54,4
85,73
95,67
88,76
15,-8
60,43
47,31
68,6
74,66
67,46
17,-6
43,27
21,14
56,32
77,38
79,47
88,68
61,52
79,62
73,58
74,54
80,51
71,53
58,29
2,-3
41,17
52,34
30,26
68,49
63,39
75,58
81,52
78,32
96,77
83,58
39,32
87,78
38,29
31,11
95,71
70,48
56,24
89,64
90,63
56,47
65,44
56,5
84,47
79,56
66,44
63,43
85,59
66,43
73,51
81,63
72,56
66,53
64,36
82,58
87,65
32,3
65,49
77,67
16,-12
67,4
77,49
58,24
23,14
78,66
76,48
92,71
68,38
90,69
87,31
77,51
72,44
84,6
47,32
55,37
32,1
85,66
78,63
84,64
23,11
89,66
55,18
101,76
66,5
102,74
60,4
38,27
32,13
37,29
72,43
41,28
87,71
35,31
75,48
71,36
49,28
75,59
67,38
36,28
64,3
80,65
67,42
28,7
46,34
41,25
12,1
82,66
72,45
95,78
89,64
22,-10
90,78
29,21
80,62
50,31
44,39
64,46
93,66
89,64
29,11
76,61
31,19
46,32
80,6
61,32
92,72
78,54
87,61
45,3
78,43
58,43
89,68
74,42
56,41
96,7
70,5
79,44
58,52
84,73
71,38
100,63
68,61
54,32
72,37
92,73
90,67
47,29
99,71
51,16
63,51
80,48
74,56
24,14
54,15
84,67
92,7
72,5
18,-12
18,3
45,32
90,68
92,52
85,51
74,65
66,49
91,78
34,26
92,76
56,39
90,81
76,5
63,54
82,55
92,73
71,53
62,37
55,28
50,22
67,28
93,74
63,47
81,72
89,72
15,-7
96,69
102,71
41,33
88,74
75,57
78,7
66,3
34,18
64,42
56,25
62,45
73,57
92,74
50,4
89,75
35,3
89,74
71,47
56,24
46,-3
75,61
84,63
39,36
61,4
82,75
76,59
47,35
76,57
62,48
93,76
58,39
51,23
93,7
63,43
94,7
90,75
57,28
74,51
91,81
77,54
73,54
62,37
71,38
87,57
67,45
52,45
86,58
71,42
50,22
59,41
37,13
77,5
79,49
82,37
50,35
89,72
76,66
78,53
91,6
77,71
66,34
58,36
70,51
78,43
43,22
0,-9
86,71
26,7
60,54
62,35
79,68
78,54
53,33
55,45
44,37
37,27
87,63
76,58
99,8
41,35
76,47
27,15
79,73
45,38
74,52
79,54
94,79
90,68
50,42
32,17
74,56
35,21
83,64
68,56
57,31
79,7
86,55
46,28
35,2
84,72
91,74
54,47
47,4
91,58
81,43
66,58
91,75
77,43
77,58
95,71
89,62
63,43
96,77
66,33
81,67
101,77
102,75
48,38
38,12
70,38
39,23
74,54
83,74
60,47
42,24
26
92,64
56,44
65,36
51,37
47,43
72,53
94,54
84,56
91,64
97,58
48,36
41,32
92,74
78,5
12,-17
94,65
48,22
85,38
93,64
79,5
78,49
91,55
92,78
78,42
50,24
28,-1
80,69
59,45
90,76
67,4
104,79
50,28
80,65
41,31
19,-6
64,37
81,69
88,77
54,31
58,26
73,5
67,48
23,11
45,32
94,73
76,51
93,69
95,42
73,65
63,55
28,2
65,34
45,23
83,5
44,27
57,32
45,22
49,18
74,46
72,46
68,59
56,35
18,-10
66,51
95,67
69,4
33,-2
61,38
85,73
56,33
82,53
85,78
59,51
99,64
56,48
80,48
69,57
89,73
43,21
81,59
66,55
27,9
82,56
62,53
77,27
91,71
67,54
67,22
79,53
62,48
38,31
22,-4
97,69
68,45
69,55
91,78
64,53
52,34
57,29
86,59
37,14
80,62
65,52
37,25
73,63
86,67
70,53
81,56
76,48
83,65
62,49
80,4
93,78
82,55
70,43
64,31
71,51
83,64
46,38
64,43
41,29
87,73
88,72
76,48
98,7
80,39
34,31
83,57
84,7
88,42
60,42
26,1
87,6
57,29
62,37
86,76
96,74
41,26
42,16
80,74
30
83,55
18,-6
57,41
94,65
69,27
83,75
50,45
76,5
61,35
25,5
88,32
71,51
84,71
26,23
81,65
54,41
79,56
64,39
82,64
40,8
85,55
53,29
75,57
82,47
29,23
66,53
25,7
88,56
84,72
83,64
53,3
76,34
73,32
60,33
44,2
35,6
42,15
27,5
64,32
99,74
66,39
82,56
72,48
38,26
48,44
68,48
69,49
68,62
60,41
62,41
63,37
58,49
76,44
67,45
80,56
72,51
67,52
66,28
58,34
77,57
74,6
39,19
77,6
54,4
66,56
45,38
43,18
82,52
65,35
86,71
54,32
51,24
48,29
75,33
92,68
71,44
79,42
68,33
73,59
80,3
40,23
77,46
70,54
89,74
62,35
85,54
13,-5
63,25
94,63
57,29
102,74
72,28
86,6
-28
80,34
71,47
65,39
61,42
82,63
71,42
84,7
97,53
25,12
94,51
83,67
85,75
26,7
80,5
98,72
66,45
83,57
63,43
71,61
50,26
63,58
70,52
86,64
91,63
18,-3
93,8
55,5
97,73
97,69
60,52
71,51
81,56
59,24
75,62
70,62
66,36
19,-7
70,61
73,54
57,48
18,-15
59,38
86,64
80,57
70,53
75,69
20,11
86,55
79,45
62,42
64,41
87,6
52,11
78,44
67,44
69,44
52,4
79,5
85,75
9
86,73
60,42
40,37
41,18
74,46
88,75
73,56
96,73
92,53
71,44
66,36
81,56
87,66
73,55
76,55
61,32
73,66
69,62
27,21
34,2
48,43
91,73
88,66
81,65
90,69
53,41
91,74
91,51
45,23
100,8
69,48
62,49
91,61
80,33
71,44
71,51
69,44
66,55
73,6
78,56
21,19
37,16
65,44
75,41
92,7
89,73
31,17
67,55
96,57
82,7
64,51
73,61
66,47
71,45
57,47
61,51
84,4
91,66
62,35
55,31
72,57
61,44
86,61
53,4
84,73
53,43
44,25
92,71
97,77
62,37
104,85
52,45
100,72
72,52
85,66
52,24
2,-7
90,74
89,77
56,37
33,17
98,75
61,46
51,4
46,31
55,45
84,48
51,45
26,16
68,45
71,54
57,34
75,63
36,17
45,22
73,52
79,7
108,74
50,39
61,43
95,69
85,73
78,62
88,72
94,57
19,4
43,36
53,43
59,27
84,71
88,57
82,68
67,54
73,44
84,72
80,67
66,62
69,42
21,-7
82,67
66,3
46,26
49,32
55,34
55,25
66,35
50,36
65,17
61,56
71,44
69,64
24,13
78,64
54,41
96,7
58,42
68,46
73,54
70,3
79,49
39,27
91,73
81,4
82,64
74,6
79,49
84,59
85,71
72,51
82,68
54,33
65,33
89,66
87,7
52,46
99,72
91,77
56,44
17,-5
101,77
44,32
97,69
80,37
83,48
69,47
82,66
84,49
36,22
63,56
96,61
28,16
71,51
55,39
92,64
35,1
78,65
51,38
58,4
63,22
70,42
86,5
71,49
73,31
48,43
70,47
69,52
20,4
59,41
58,24
91,71
71,46
81,61
79,54
17,7
59,46
96,76
83,55
78,47
51,46
95,73
46,29
58,5
71,64
50,27
71,32
37,2
15,5
70,58
62,37
59,22
91,67
63,3
84,51
64,33
91,7
83,65
48,26
75,57
80,56
82,58
59,37
32,1
85,68
95,75
56,42
24,2
62,54
82,54
33,14
70,4
53,23
61,46
89,7
96,73
92,64
69,58
70,43
38,12
78,55
90,8
73,54
5,-8
66,43
87,45
58,39
31,19
37,4
75,44
50,19
82,61
73,57
88,57
13,11
